228487,ESCOLAS,22 – SEDUC,Administração direta
228488,ESCOLAS,22 – SEDUC,Administração direta
228489,ESCOLAS,22 – SEDUC,Administração direta
228490,ESCOLAS,22 – SEDUC,Administração direta
228491,ESCOLAS,22 – SEDUC,Administração direta
228492,ESCOLAS,22 – SEDUC,Administração direta
228493,ESCOLAS,22 – SEDUC,Administração direta
228494,ESCOLAS,22 – SEDUC,Administração direta
228495,ESCOLAS,22 – SEDUC,Administração direta
228496,ESCOLAS,22 – SEDUC,Administração direta
228497,ESCOLAS,22 – SEDUC,Administração direta
228498,ESCOLAS,22 – SEDUC,Administração direta
228499,ESCOLAS,22 – SEDUC,Administração direta
228500,ESCOLAS,22 – SEDUC,Administração direta
228501,ESCOLAS,22 – SEDUC,Administração direta
228502,ESCOLAS,22 – SEDUC,Administração direta
228503,ESCOLAS,22 – SEDUC,Administração direta
228504,ESCOLAS,22 – SEDUC,Administração direta
228505,ESCOLAS,22 – SEDUC,Administração direta
228506,ESCOLAS,22 – SEDUC,Administração direta
228507,ESCOLAS,22 – SEDUC,Administração direta
228508,ESCOLAS,22 – SEDUC,Administração direta
228509,ESCOLAS,22 – SEDUC,Administração direta
228510,ESCOLAS,22 – SEDUC,Administração direta
228511,ESCOLAS,22 – SEDUC,Administração direta
228512,ESCOLAS,22 – SEDUC,Administração direta
228513,ESCOLAS,22 – SEDUC,Administração direta
228514,ESCOLAS,22 – SEDUC,Administração direta
228515,ESCOLAS,22 – SEDUC,Administração direta
228516,ESCOLAS,22 – SEDUC,Administração direta
228517,ESCOLAS,22 – SEDUC,Administração direta
228518,ESCOLAS,22 – SEDUC,Administração direta
228519,ESCOLAS,22 – SEDUC,Administração direta
228520,ESCOLAS,22 – SEDUC,Administração direta
228521,ESCOLAS,22 – SEDUC,Administração direta
228522,ESCOLAS,22 – SEDUC,Administração direta
228523,ESCOLAS,22 – SEDUC,Administração direta
228524,ESCOLAS,22 – SEDUC,Administração direta
228525,ESCOLAS,22 – SEDUC,Administração direta
228526,ESCOLAS,22 – SEDUC,Administração direta
228527,ESCOLAS,22 – SEDUC,Administração direta
228528,ESCOLAS,22 – SEDUC,Administração direta
228529,ESCOLAS,22 – SEDUC,Administração direta
228530,ESCOLAS,22 – SEDUC,Administração direta
228531,ESCOLAS,22 – SEDUC,Administração direta
228532,ESCOLAS,22 – SEDUC,Administração direta
228533,ESCOLAS,22 – SEDUC,Administração direta
228534,ESCOLAS,22 – SEDUC,Administração direta
228535,ESCOLAS,22 – SEDUC,Administração direta
228536,ESCOLAS,22 – SEDUC,Administração direta
228537,ESCOLAS,22 – SEDUC,Administração direta
228538,ESCOLAS,22 – SEDUC,Administração direta
228539,ESCOLAS,22 – SEDUC,Administração direta
228540,ESCOLAS,22 – SEDUC,Administração direta
228541,ESCOLAS,22 – SEDUC,Administração direta
228542,ESCOLAS,22 – SEDUC,Administração direta
228543,ESCOLAS,22 – SEDUC,Administração direta
228544,ESCOLAS,22 – SEDUC,Administração direta
228545,ESCOLAS,22 – SEDUC,Administração direta
228546,ESCOLAS,22 – SEDUC,Administração direta
228547,ESCOLAS,22 – SEDUC,Administração direta
228548,ESCOLAS,22 – SEDUC,Administração direta
228549,ESCOLAS,22 – SEDUC,Administração direta
228550,ESCOLAS,22 – SEDUC,Administração direta
228551,ESCOLAS,22 – SEDUC,Administração direta
228552,ESCOLAS,22 – SEDUC,Administração direta
228553,ESCOLAS,22 – SEDUC,Administração direta
228554,ESCOLAS,22 – SEDUC,Administração direta
228556,ESCOLAS,22 – SEDUC,Administração direta
228557,ESCOLAS,22 – SEDUC,Administração direta
228558,ESCOLAS,22 – SEDUC,Administração direta
228559,ESCOLAS,22 – SEDUC,Administração direta
228560,ESCOLAS,22 – SEDUC,Administração direta
228561,ESCOLAS,22 – SEDUC,Administração direta
228562,ESCOLAS,22 – SEDUC,Administração direta
228563,ESCOLAS,22 – SEDUC,Administração direta
228564,ESCOLAS,22 – SEDUC,Administração direta
228565,ESCOLAS,22 – SEDUC,Administração direta
228566,ESCOLAS,22 – SEDUC,Administração direta
228567,ESCOLAS,22 – SEDUC,Administração direta
228568,ESCOLAS,22 – SEDUC,Administração direta
228569,ESCOLAS,22 – SEDUC,Administração direta
228570,ESCOLAS,22 – SEDUC,Administração direta
228571,ESCOLAS,22 – SEDUC,Administração direta
228572,ESCOLAS,22 – SEDUC,Administração direta
228573,ESCOLAS,22 – SEDUC,Administração direta
228574,ESCOLAS,22 – SEDUC,Administração direta
228575,ESCOLAS,22 – SEDUC,Administração direta
228577,ESCOLAS,22 – SEDUC,Administração direta
228579,ESCOLAS,22 – SEDUC,Administração direta
228580,ESCOLAS,22 – SEDUC,Administração direta
228581,ESCOLAS,22 – SEDUC,Administração direta
228582,ESCOLAS,22 – SEDUC,Administração direta
228584,ESCOLAS,22 – SEDUC,Administração direta
228585,ESCOLAS,22 – SEDUC,Administração direta
228586,ESCOLAS,22 – SEDUC,Administração direta
228587,ESCOLAS,22 – SEDUC,Administração direta
228588,ESCOLAS,22 – SEDUC,Administração direta
228589,ESCOLAS,22 – SEDUC,Administração direta
228590,ESCOLAS,22 – SEDUC,Administração direta
228591,ESCOLAS,22 – SEDUC,Administração direta
228592,ESCOLAS,22 – SEDUC,Administração direta
228593,ESCOLAS,22 – SEDUC,Administração direta
228594,ESCOLAS,22 – SEDUC,Administração direta
228595,ESCOLAS,22 – SEDUC,Administração direta
228596,ESCOLAS,22 – SEDUC,Administração direta
228597,ESCOLAS,22 – SEDUC,Administração direta
228598,ESCOLAS,22 – SEDUC,Administração direta
228599,ESCOLAS,22 – SEDUC,Administração direta
228600,ESCOLAS,22 – SEDUC,Administração direta
228601,ESCOLAS,22 – SEDUC,Administração direta
228602,ESCOLAS,22 – SEDUC,Administração direta
228603,ESCOLAS,22 – SEDUC,Administração direta
228604,ESCOLAS,22 – SEDUC,Administração direta
228605,ESCOLAS,22 – SEDUC,Administração direta
228606,ESCOLAS,22 – SEDUC,Administração direta
228607,ESCOLAS,22 – SEDUC,Administração direta
228608,ESCOLAS,22 – SEDUC,Administração direta
228609,ESCOLAS,22 – SEDUC,Administração direta
228610,ESCOLAS,22 – SEDUC,Administração direta
228611,ESCOLAS,22 – SEDUC,Administração direta
228612,ESCOLAS,22 – SEDUC,Administração direta
228613,ESCOLAS,22 – SEDUC,Administração direta
228614,ESCOLAS,22 – SEDUC,Administração direta
228615,ESCOLAS,22 – SEDUC,Administração direta
228616,ESCOLAS,22 – SEDUC,Administração direta
228617,ESCOLAS,22 – SEDUC,Administração direta
228618,ESCOLAS,22 – SEDUC,Administração direta
228619,ESCOLAS,22 – SEDUC,Administração direta
228620,ESCOLAS,22 – SEDUC,Administração direta
228621,ESCOLAS,22 – SEDUC,Administração direta
228622,ESCOLAS,22 – SEDUC,Administração direta
228623,ESCOLAS,22 – SEDUC,Administração direta
228624,ESCOLAS,22 – SEDUC,Administração direta
228625,ESCOLAS,22 – SEDUC,Administração direta
228626,ESCOLAS,22 – SEDUC,Administração direta
228627,ESCOLAS,22 – SEDUC,Administração direta
228629,ESCOLAS,22 – SEDUC,Administração direta
228630,ESCOLAS,22 – SEDUC,Administração direta
228631,ESCOLAS,22 – SEDUC,Administração direta
228632,ESCOLAS,22 – SEDUC,Administração direta
228634,ESCOLAS,22 – SEDUC,Administração direta
228635,ESCOLAS,22 – SEDUC,Administração direta
228636,ESCOLAS,22 – SEDUC,Administração direta
228637,ESCOLAS,22 – SEDUC,Administração direta
228638,ESCOLAS,22 – SEDUC,Administração direta
228639,ESCOLAS,22 – SEDUC,Administração direta
228640,ESCOLAS,22 – SEDUC,Administração direta
228641,ESCOLAS,22 – SEDUC,Administração direta
228642,ESCOLAS,22 – SEDUC,Administração direta
228643,ESCOLAS,22 – SEDUC,Administração direta
228644,ESCOLAS,22 – SEDUC,Administração direta
228645,ESCOLAS,22 – SEDUC,Administração direta
228646,ESCOLAS,22 – SEDUC,Administração direta
228648,ESCOLAS,22 – SEDUC,Administração direta
228649,ESCOLAS,22 – SEDUC,Administração direta
228650,ESCOLAS,22 – SEDUC,Administração direta
228651,ESCOLAS,22 – SEDUC,Administração direta
228652,ESCOLAS,22 – SEDUC,Administração direta
228653,ESCOLAS,22 – SEDUC,Administração direta
228654,ESCOLAS,22 – SEDUC,Administração direta
228655,ESCOLAS,22 – SEDUC,Administração direta
228656,ESCOLAS,22 – SEDUC,Administração direta
228657,ESCOLAS,22 – SEDUC,Administração direta
228658,ESCOLAS,22 – SEDUC,Administração direta
228663,ESCOLAS,22 – SEDUC,Administração direta
228665,ESCOLAS,22 – SEDUC,Administração direta
228666,ESCOLAS,22 – SEDUC,Administração direta
228669,ESCOLAS,22 – SEDUC,Administração direta
228672,ESCOLAS,22 – SEDUC,Administração direta
228675,ESCOLAS,22 – SEDUC,Administração direta
228676,ESCOLAS,22 – SEDUC,Administração direta
228678,ESCOLAS,22 – SEDUC,Administração direta
228686,ESCOLAS,22 – SEDUC,Administração direta
228689,ESCOLAS,22 – SEDUC,Administração direta
228690,ESCOLAS,22 – SEDUC,Administração direta
228692,ESCOLAS,22 – SEDUC,Administração direta
228693,ESCOLAS,22 – SEDUC,Administração direta
228698,ESCOLAS,22 – SEDUC,Administração direta
228706,ESCOLAS,22 – SEDUC,Administração direta
228707,ESCOLAS,22 – SEDUC,Administração direta
228709,ESCOLAS,22 – SEDUC,Administração direta
228710,ESCOLAS,22 – SEDUC,Administração direta
228712,ESCOLAS,22 – SEDUC,Administração direta
228716,ESCOLAS,22 – SEDUC,Administração direta
228719,ESCOLAS,22 – SEDUC,Administração direta
228720,ESCOLAS,22 – SEDUC,Administração direta
228722,ESCOLAS,22 – SEDUC,Administração direta
228723,ESCOLAS,22 – SEDUC,Administração direta
228724,ESCOLAS,22 – SEDUC,Administração direta
228725,ESCOLAS,22 – SEDUC,Administração direta
228726,ESCOLAS,22 – SEDUC,Administração direta
228727,ESCOLAS,22 – SEDUC,Administração direta
228728,ESCOLAS,22 – SEDUC,Administração direta
228729,ESCOLAS,22 – SEDUC,Administração direta
228731,ESCOLAS,22 – SEDUC,Administração direta
228732,ESCOLAS,22 – SEDUC,Administração direta
228736,ESCOLAS,22 – SEDUC,Administração direta
228737,ESCOLAS,22 – SEDUC,Administração direta
228741,ESCOLAS,22 – SEDUC,Administração direta
228742,ESCOLAS,22 – SEDUC,Administração direta
228744,ESCOLAS,22 – SEDUC,Administração direta
228746,ESCOLAS,22 – SEDUC,Administração direta
228749,ESCOLAS,22 – SEDUC,Administração direta
228750,ESCOLAS,22 – SEDUC,Administração direta
228753,ESCOLAS,22 – SEDUC,Administração direta
228754,ESCOLAS,22 – SEDUC,Administração direta
228755,ESCOLAS,22 – SEDUC,Administração direta
228756,ESCOLAS,22 – SEDUC,Administração direta
228757,ESCOLAS,22 – SEDUC,Administração direta
228758,ESCOLAS,22 – SEDUC,Administração direta
228759,ESCOLAS,22 – SEDUC,Administração direta
228760,ESCOLAS,22 – SEDUC,Administração direta
228761,ESCOLAS,22 – SEDUC,Administração direta
228762,ESCOLAS,22 – SEDUC,Administração direta
228763,ESCOLAS,22 – SEDUC,Administração direta
228764,ESCOLAS,22 – SEDUC,Administração direta
228765,ESCOLAS,22 – SEDUC,Administração direta
228766,ESCOLAS,22 – SEDUC,Administração direta
228767,ESCOLAS,22 – SEDUC,Administração direta
228768,ESCOLAS,22 – SEDUC,Administração direta
228769,ESCOLAS,22 – SEDUC,Administração direta
228770,ESCOLAS,22 – SEDUC,Administração direta
228771,ESCOLAS,22 – SEDUC,Administração direta
228772,ESCOLAS,22 – SEDUC,Administração direta
228773,ESCOLAS,22 – SEDUC,Administração direta
228774,ESCOLAS,22 – SEDUC,Administração direta
228776,ESCOLAS,22 – SEDUC,Administração direta
228777,ESCOLAS,22 – SEDUC,Administração direta
228778,ESCOLAS,22 – SEDUC,Administração direta
228779,ESCOLAS,22 – SEDUC,Administração direta
228780,ESCOLAS,22 – SEDUC,Administração direta
228781,ESCOLAS,22 – SEDUC,Administração direta
228782,ESCOLAS,22 – SEDUC,Administração direta
228783,ESCOLAS,22 – SEDUC,Administração direta
228784,ESCOLAS,22 – SEDUC,Administração direta
228785,ESCOLAS,22 – SEDUC,Administração direta
228786,ESCOLAS,22 – SEDUC,Administração direta
228787,ESCOLAS,22 – SEDUC,Administração direta
228788,ESCOLAS,22 – SEDUC,Administração direta
228789,ESCOLAS,22 – SEDUC,Administração direta
228790,ESCOLAS,22 – SEDUC,Administração direta
228791,ESCOLAS,22 – SEDUC,Administração direta
228792,ESCOLAS,22 – SEDUC,Administração direta
228793,ESCOLAS,22 – SEDUC,Administração direta
228794,ESCOLAS,22 – SEDUC,Administração direta
228795,ESCOLAS,22 – SEDUC,Administração direta
228796,ESCOLAS,22 – SEDUC,Administração direta
228797,ESCOLAS,22 – SEDUC,Administração direta
228798,ESCOLAS,22 – SEDUC,Administração direta
228799,ESCOLAS,22 – SEDUC,Administração direta
228800,ESCOLAS,22 – SEDUC,Administração direta
228801,ESCOLAS,22 – SEDUC,Administração direta
228802,ESCOLAS,22 – SEDUC,Administração direta
228803,ESCOLAS,22 – SEDUC,Administração direta
228804,ESCOLAS,22 – SEDUC,Administração direta
228805,ESCOLAS,22 – SEDUC,Administração direta
228806,ESCOLAS,22 – SEDUC,Administração direta
228808,ESCOLAS,22 – SEDUC,Administração direta
228886,ESCOLAS,22 – SEDUC,Administração direta
228948,ESCOLAS,22 – SEDUC,Administração direta
229181,ESCOLAS,22 – SEDUC,Administração direta
229182,ESCOLAS,22 – SEDUC,Administração direta
229183,ESCOLAS,22 – SEDUC,Administração direta
229184,ESCOLAS,22 – SEDUC,Administração direta
229191,ESCOLAS,22 – SEDUC,Administração direta
229192,ESCOLAS,22 – SEDUC,Administração direta
229200,ESCOLAS,22 – SEDUC,Administração direta
229203,ESCOLAS,22 – SEDUC,Administração direta
229204,ESCOLAS,22 – SEDUC,Administração direta
229216,ESCOLAS,22 – SEDUC,Administração direta
229218,ESCOLAS,22 – SEDUC,Administração direta
229220,ESCOLAS,22 – SEDUC,Administração direta
229221,ESCOLAS,22 – SEDUC,Administração direta
229224,ESCOLAS,22 – SEDUC,Administração direta
229225,ESCOLAS,22 – SEDUC,Administração direta
229226,ESCOLAS,22 – SEDUC,Administração direta
229228,ESCOLAS,22 – SEDUC,Administração direta
229235,ESCOLAS,22 – SEDUC,Administração direta
229240,ESCOLAS,22 – SEDUC,Administração direta
229241,ESCOLAS,22 – SEDUC,Administração direta
229243,ESCOLAS,22 – SEDUC,Administração direta
229245,ESCOLAS,22 – SEDUC,Administração direta
229247,ESCOLAS,22 – SEDUC,Administração direta
229248,ESCOLAS,22 – SEDUC,Administração direta
240301,ESP/CE,24 – SESA,Autarquia
240344,CEO-RT,24 – SESA,Fundos
240401,FUNDES,24 – SESA,Fundos
240424,HEMOCE,24 – SESA,Fundos
240479,HGPMJMA,24 – SESA,Fundos
240494,4.CRSBAT,24 – SESA,Fundos
240564,11CRSSOB,24 – SESA,Fundos
240634,18CRSIGU,24 – SESA,Fundos
241081,1.CRSFOR,24 – SESA,Fundos
241281,HGF,24 – SESA,Fundos
241291,HCAS,24 – SESA,Fundos
241301,HGCCO,24 – SESA,Fundos
241311,HIAS,24 – SESA,Fundos
241321,HSMM,24 – SESA,Fundos
241331,HSJDI,24 – SESA,Fundos
241501,CEO-CENTRO,24 – SESA,Fundos
241521,IPCC,24 – SESA,Fundos
241531,LACEN,24 – SESA,Fundos
241561,CIDH,24 – SESA,Fundos
241581,CRDL,24 – SESA,Fundos
241591,CSM,24 – SESA,Fundos
241621,CEO-JTAV,24 – SESA,Fundos
270001,SECULT,27 – SECULT,Administração direta
270401,F E C,27 – SECULT,Fundos
290001,SRH,29 – SRH,Administração direta
290101,SOHIDRA,29 – SRH,Autarquia
300001,CASA CIVIL,30 - CASA CIVIL,Administração direta
300101,FUNTELC,30 - CASA CIVIL,Fundação
310001,SECITECE,31 – SECITECE,Administração direta
310101,FUNECE,31 – SECITECE,Fundação
310201,UVA,31 – SECITECE,Fundação
310301,URCA,31 – SECITECE,Fundação
310401,FUNCEME,31 – SECITECE,Fundação
310501,FUNCAP,31 – SECITECE,Fundação
310601,NUTEC,31 – SECITECE,Autarquia
360001,SETUR,36 – SETUR,Administração direta
410001,CGE,41 – CGE,Administração direta
420001,SESPORTE,42 – SESPORTE,Administração direta
420101,FUNDEJ,42 – SESPORTE,Fundos
430001,CIDADES,43 – SCIDADES,Administração direta
430801,FESB,43 – SCIDADES,Fundos
460001,SEPLAG,46 – SEPLAG,Administração direta
460101,ISSEC,46 – SEPLAG,Autarquia
460201,ETICE,30 - CASA CIVIL,Empresa Pública Dependente
460301,IPECE,46 – SEPLAG,Autarquia
460401,FUNAPREV,46 – SEPLAG,Fundos
460501,PREVMILIT,46 – SEPLAG,Fundos
460601,COHAB,46 – SEPLAG,Empresa Pública Dependente
460701,PREVID,46 – SEPLAG,Fundos
460801,FASSEC,46 – SEPLAG,Fundos
460901,CEARAPREV,46 – SEPLAG,Fundação
461031,EGP,46 – SEPLAG,Administração direta
470001,SPS,47 – SPS,Administração direta
470101,FECA,47 – SPS,Fundos
470104,SEAS,47 – SPS,Administração direta
470201,FEAS,47 – SPS,Fundos
470301,FUNDART,47 – SPS,Fundos
470501,FEICE,63 – SEDIH,Fundos
480101,CODECE,48 – CEDE,Empresa Pública Dependente
480201,FDI,48 – CEDE,Fundos
480401,FIEE,48 – CEDE,Fundos
490101,SEMACE,49 – CONPAM,Autarquia
530001,CGD,53 – CGD,Administração direta
560001,SDE,56 – SDE,Administração direta
561001,FIMPCE,59 – SET,Fundos
561101,FUNDEAGRO,56 – SDE,Fundos
570001,SEMA,57 – SEMA,Administração direta
580001,VICEGOV,58 – VICEGOV,Administração direta
